split,y_true,y_pred
train,61.0,58.91344387122937
train,50.0,51.24284760910879
train,63.0,52.5248227903904
train,68.0,57.41671643048728
train,24.0,22.191933549166468
train,34.0,31.32785502362137
train,30.0,40.820105156028326
train,40.0,45.25274377396189
train,63.0,43.3632107870758
train,34.0,32.679125832715656
train,61.0,59.305180206873644
train,68.0,59.28810882746543
train,59.0,55.84819762725209
train,18.0,14.37112993976174
train,56.0,54.15812845764877
train,61.0,58.881121953178756
train,44.0,43.47016205433663
train,24.0,24.756544622366913
train,63.0,50.848771525730285
train,18.0,23.4254741520187
train,38.0,30.932106573604045
train,68.0,47.2984350870251
train,24.0,25.82686036511034
train,30.0,40.50101468789194
train,50.0,54.56751917992619
train,48.0,49.624489569717475
train,61.0,57.84613841689004
train,68.0,57.75961711667793
train,24.0,25.955996830116625
train,63.0,51.96003852185776
train,52.0,38.054389799953235
train,46.0,48.7261701636907
train,44.0,42.454158779586784
train,30.0,29.257911660860064
train,40.0,35.31802530787397
train,44.0,45.856311770000595
train,42.0,37.62491238702972
train,68.0,59.00429699144794
train,52.0,51.82296689915875
train,30.0,35.59093457469341
train,59.0,60.812116854238276
train,38.0,32.976359969348195
train,15.0,33.31477430762874
train,48.0,57.09146829827018
train,68.0,55.973850198473365
train,68.0,61.361440695905685
train,50.0,51.049975095252435
train,38.0,34.415687702107384
train,54.0,65.07551976888254
train,61.0,52.75756446731322
train,54.0,61.85486930656565
train,59.0,59.67362416736192
train,61.0,60.406087224040476
train,61.0,59.17926166639978
train,24.0,23.942071087395803
train,44.0,46.12680877408931
train,48.0,52.01155622813707
train,68.0,46.16343203224546
train,52.0,52.30186509243635
train,30.0,21.637903757557485
train,56.0,43.92188194057295
train,30.0,39.0395128074871
train,48.0,50.72092039863379
train,61.0,61.33764681363424
train,34.0,36.545756297858084
train,59.0,40.569241905349124
train,59.0,58.871214373599194
train,56.0,51.430376125498334
train,30.0,37.5680769029538
train,15.0,29.100938039879146
train,61.0,59.94178227832561
train,46.0,55.091952350927286
train,18.0,24.465085461762055
train,38.0,37.28019348946993
train,34.0,39.349531447750095
train,46.0,47.88700436089513
train,44.0,37.08811981133777
train,48.0,53.39223812620098
train,48.0,56.044670646140986
train,50.0,55.59890548841063
train,48.0,51.890829403034516
train,59.0,57.709182185587935
train,63.0,50.38884766541647
train,36.0,28.018901082683918
train,18.0,48.578413376399666
train,46.0,44.71073957323847
train,24.0,23.42388360509486
train,63.0,46.54057886548247
train,54.0,65.01109079609016
train,24.0,22.258404400216218
train,30.0,35.29119092203318
train,24.0,25.255236511827505
train,54.0,63.969907176056026
train,30.0,35.35382933674677
train,40.0,45.08862947533034
train,54.0,60.387979273082166
train,15.0,46.06672410241016
train,24.0,26.067744939442754
train,48.0,52.26934192986029
train,52.0,51.996805118576496
train,63.0,41.40145987542259
train,61.0,60.19349920401718
train,36.0,30.98439448489124
train,24.0,20.491826055844662
train,38.0,34.504423012152294
train,46.0,49.29210893817266
train,24.0,25.907751273815705
train,50.0,45.1583822449371
train,61.0,43.13009181652134
train,68.0,58.42074288593772
train,54.0,61.65710319841448
train,15.0,42.900204487075996
train,56.0,51.03803357803175
train,46.0,49.77050636609095
train,54.0,56.206843565466244
train,68.0,57.449594581321406
train,42.0,41.29916210521125
train,36.0,32.80174074025267
train,24.0,27.31072759795413
train,52.0,56.649858909994364
train,36.0,48.55259933845007
train,59.0,56.59248212692005
train,18.0,30.659119204700392
train,40.0,44.780344355498784
train,36.0,26.879781766934492
train,52.0,56.75032567312725
train,56.0,52.22358887567591
train,52.0,52.8605840500364
train,30.0,38.01240550755847
train,34.0,31.30680343135883
train,56.0,51.801874625540556
train,46.0,47.80784520571906
train,50.0,52.567697690764454
train,68.0,58.367104273188986
train,24.0,23.431653129485706
train,30.0,33.88435447365005
train,46.0,51.02957808563884
train,38.0,37.878449100421825
train,46.0,50.00050541757481
train,15.0,43.07621181365166
train,50.0,47.48533139393774
train,52.0,48.25714759432263
train,61.0,58.649510611746734
train,18.0,16.796388241972423
train,54.0,61.70990959447094
train,38.0,33.670890739823676
train,40.0,45.410836360445636
train,40.0,42.76211366663924
train,36.0,40.32685971332418
train,52.0,42.933020155138
train,46.0,51.92778877388041
train,56.0,56.17794776103357
train,42.0,39.98155490517195
train,30.0,37.862103169931395
train,36.0,51.24162522422053
train,24.0,22.033604360761004
train,61.0,55.19125724385856
train,61.0,58.68372142161253
train,56.0,47.7549958339212
train,30.0,51.377129027563335
train,48.0,53.37181307148343
train,24.0,18.441608184606945
train,42.0,38.035347041123664
train,44.0,45.241811402057834
train,24.0,23.616989286187117
train,63.0,51.88500435953138
train,46.0,47.41039558032882
train,42.0,38.990342563915846
train,40.0,46.55208145453227
train,40.0,44.59064625557653
train,24.0,25.901269158137154
train,34.0,43.51434702330539
train,54.0,62.91896596839178
train,30.0,41.65370650061655
train,52.0,52.46946336106292
train,61.0,59.73892139436386
train,59.0,56.33089840844027
train,24.0,21.83907704990784
train,63.0,50.43480073573344
train,15.0,32.47027554714398
train,56.0,56.4972625957383
train,59.0,59.74878834177309
train,63.0,50.72557313439967
train,42.0,42.26224751007309
train,61.0,58.87483377588792
train,61.0,58.82284414227137
train,46.0,43.181865140036415
train,52.0,37.36843712590246
train,61.0,59.474839697207656
train,59.0,57.98796860810374
train,34.0,34.447882602226464
train,38.0,44.16724886235707
train,44.0,43.3902124078632
train,38.0,37.284751090813714
train,61.0,60.46153719108278
train,38.0,38.4038056571693
train,52.0,51.374150122523716
train,46.0,47.64864877434489
train,52.0,51.46122961334359
train,15.0,30.80906603254968
train,24.0,23.147230998162836
train,15.0,25.951162082160803
train,59.0,55.35271973079134
train,38.0,32.93569564759537
train,18.0,30.664795853319326
train,30.0,36.90825206990821
train,61.0,58.50887672047689
train,54.0,51.23866567753665
train,34.0,43.078724317468456
train,40.0,45.15594714300288
train,18.0,44.05050401637342
train,59.0,58.033899848729774
train,61.0,56.30536918743622
train,54.0,61.68015791744869
train,38.0,40.07560033769144
train,30.0,35.70973103238415
train,38.0,37.55038089676409
train,44.0,44.498753733354214
train,54.0,62.916197327758965
train,61.0,59.95313321834577
train,34.0,36.18491859639897
train,40.0,45.92851341567372
train,48.0,51.986459282101876
train,68.0,58.75010331448799
train,18.0,18.006981833178394
train,40.0,43.71098070380173
train,34.0,38.06237752055515
train,18.0,12.728096573345912
train,63.0,47.858678899633915
train,61.0,44.71228846363107
train,61.0,59.58813990407863
train,56.0,55.56675830638537
train,24.0,22.2892220048987
train,50.0,50.64034845827466
train,59.0,59.84216880450827
train,48.0,53.450550701935875
train,34.0,55.29802769661164
train,34.0,34.99853794575119
train,15.0,52.84515541262999
train,24.0,28.54402409162979
train,24.0,24.50117670950379
train,48.0,52.437969464405555
train,59.0,43.218641812982575
train,46.0,47.70167116220134
train,15.0,20.543812627278776
train,30.0,43.09846305030665
train,24.0,28.226840990400657
train,24.0,21.938804692067578
train,59.0,60.190083168723746
train,18.0,16.247520423694876
train,63.0,51.8700308437524
train,24.0,31.119942783153405
train,46.0,48.702861797034785
train,61.0,57.06094609496696
train,59.0,66.34276582625601
train,68.0,56.36929354277852
train,15.0,31.46636789833905
train,50.0,49.5245683975829
train,50.0,49.83665387329356
train,61.0,59.269174122896544
train,63.0,51.18919361642029
train,42.0,32.3987442636851
train,52.0,55.73504526184924
train,30.0,34.920337038383785
train,61.0,59.34752545243528
train,24.0,20.697922396907025
train,68.0,59.83614824922222
train,34.0,34.098847294024026
train,48.0,54.29711327830264
train,24.0,27.57467848605788
train,63.0,51.23949981365508
train,24.0,26.74634810967202
train,34.0,36.50556141393672
train,38.0,34.78506842435679
train,61.0,58.96584473749721
train,42.0,46.40283923803149
train,36.0,27.593423479504878
train,68.0,58.20526142656023
train,44.0,40.620830144792606
train,44.0,40.66788956441516
train,42.0,53.96505824617439
train,63.0,47.74428440301592
train,52.0,50.53418323887168
train,24.0,24.939869351364703
train,36.0,41.33747302826571
train,48.0,49.12879547012656
train,63.0,51.81473699523811
train,68.0,57.99517761489918
train,68.0,60.574019506885605
train,68.0,60.592887118408086
train,56.0,53.79301577124425
train,46.0,48.4516879525798
train,61.0,45.65845134703169
train,54.0,48.676067709128816
train,61.0,56.671259504045004
train,54.0,56.95293653501342
train,61.0,57.20034154456846
train,46.0,49.54097225022176
train,24.0,20.565143899302257
train,44.0,42.035680477528814
train,46.0,45.62678571526286
train,61.0,57.932663856496006
train,48.0,50.331265525031434
train,40.0,43.56125223033565
train,59.0,60.61775150184049
train,68.0,59.81692157462109
train,42.0,39.434068745178394
train,30.0,55.47948336912458
train,54.0,64.1220244699565
train,36.0,32.070779031121546
train,34.0,35.43180934931958
train,56.0,52.88971023156156
train,36.0,55.09781658388374
train,36.0,29.754559708704704
train,54.0,51.152796603152424
train,24.0,28.5355002709655
train,48.0,47.61291434019519
train,38.0,41.968039737728795
train,18.0,25.169834956149682
train,40.0,31.872784460683192
train,24.0,20.8687519018916
train,54.0,62.42312028403968
train,30.0,38.59967613078136
train,40.0,43.386655759838106
train,42.0,35.51455382057593
train,30.0,29.190943506139014
train,34.0,46.854366995390734
train,24.0,28.918003195476622
train,30.0,39.06767589325415
train,30.0,36.9905957866566
train,56.0,55.11820391377385
train,52.0,43.193774840032454
train,46.0,45.53896800754748
train,59.0,62.94059141249397
train,61.0,57.75105456227575
train,56.0,53.46317531233653
train,40.0,43.57367227150231
train,61.0,51.31532194646718
train,15.0,31.829065623406066
train,46.0,43.2614514035184
train,24.0,22.38912048263229
train,15.0,49.841958545172005
train,18.0,25.01135984116499
train,50.0,52.12901464079641
train,34.0,33.448010773025
train,52.0,52.790506081214616
train,59.0,60.10928698774336
train,15.0,22.211389919811566
train,34.0,41.13749853746353
train,30.0,36.635645477298105
train,24.0,26.000444553632946
train,61.0,55.528632582681304
train,38.0,29.828441155776282
train,52.0,51.9238540386533
train,15.0,27.65793476327071
train,30.0,36.6716215888865
train,46.0,47.516879506260594
train,61.0,56.65319916671548
train,15.0,28.41527197670497
train,59.0,57.226464468339024
train,59.0,59.966720684507195
train,44.0,43.61326972570483
train,15.0,29.030967529930457
train,46.0,50.03750063817863
train,61.0,58.13326859464024
train,50.0,48.053584750507035
train,18.0,19.80863285601047
train,68.0,57.00969007905657
train,48.0,52.6846830332176
train,15.0,35.65743012875997
train,50.0,55.77435914826137
train,18.0,26.834169706952952
train,48.0,51.11772595099176
train,50.0,52.52372703688387
train,44.0,43.00624810076489
train,59.0,57.80951223439093
train,36.0,31.2208203855764
train,24.0,18.83916099637999
train,61.0,56.92615077410417
train,59.0,54.398153584552745
train,46.0,47.31739885155072
train,24.0,51.19972857898445
train,68.0,55.19932542976689
train,54.0,58.97824445142811
train,24.0,32.972926588466095
train,50.0,42.84025989693863
train,36.0,31.483530810025535
train,24.0,39.93758677172244
train,54.0,63.609910104774414
train,48.0,51.96100300795178
train,38.0,32.84325383983623
train,54.0,60.78911707990275
train,54.0,60.16419684595296
train,44.0,44.821690229849004
train,63.0,50.679663865336984
train,46.0,47.22821313022793
train,30.0,35.008411768556144
train,36.0,49.90255509679634
train,63.0,59.956760333810685
train,42.0,43.63562114288617
train,38.0,58.72312676672284
train,54.0,61.6517156029783
train,24.0,15.597513664657754
train,59.0,53.843880292318346
train,38.0,33.71428052944279
train,48.0,57.243313590877364
train,15.0,32.8854865652908
train,40.0,41.59151118686148
train,50.0,55.46897922359235
train,50.0,46.9069434263258
train,30.0,35.826275213055375
train,24.0,26.032624201993666
train,54.0,58.595956653656174
train,40.0,33.61873757175676
train,61.0,45.062799931551766
train,68.0,46.744414681285065
train,52.0,42.25055029682759
train,42.0,40.643521146771626
train,36.0,42.26740819456694
train,52.0,54.59376531589291
train,68.0,57.98566790838965
train,18.0,18.657748866090422
train,56.0,51.79818759055275
train,59.0,49.80972344914635
train,61.0,58.51093356754666
train,61.0,53.73344752181922
train,24.0,25.620355223901818
train,42.0,38.63187586451273
train,24.0,24.003840750502484
train,34.0,34.53405023626981
train,24.0,24.61449230080552
train,44.0,40.214775572919265
train,18.0,24.392551614542704
train,24.0,25.17383311538557
train,15.0,32.690204771570684
train,18.0,18.83681475969826
train,63.0,52.297402538100144
train,48.0,53.42995386349245
train,18.0,29.03790951444104
train,24.0,27.46500938841163
train,61.0,57.75576749066541
train,40.0,40.91014038227025
train,61.0,56.77913816469186
train,15.0,32.61555893604853
train,63.0,50.69833736461054
train,54.0,46.919304597552554
train,15.0,26.209763614451493
train,34.0,42.61132106022328
train,38.0,38.08061799325307
train,44.0,42.61492412885985
train,42.0,24.878044082346026
train,54.0,62.267233299493235
train,59.0,57.51264087055603
train,50.0,50.227251805193966
train,63.0,53.7133760205188
train,61.0,55.9419773477935
train,56.0,52.479329237887804
train,50.0,53.29679840941494
train,61.0,57.113596430503506
train,15.0,28.809828685347355
train,46.0,46.66579409036733
train,50.0,51.59501323088429
train,52.0,53.97200022370396
train,36.0,31.772236616139523
train,40.0,43.892035051159446
train,48.0,54.83746508783756
train,63.0,51.56959084971091
train,40.0,41.20727417390544
train,40.0,39.70519186219641
train,59.0,59.89223203835975
train,38.0,45.25900905475561
train,59.0,55.71862615121184
train,61.0,57.49452574173793
train,68.0,48.40766404556042
train,40.0,49.08689541531222
train,54.0,57.95403578534315
train,59.0,60.18518712921511
train,30.0,35.154115552743306
train,24.0,22.47300586155449
train,46.0,51.98053224792406
train,50.0,59.008224694145206
train,46.0,46.044042160652374
train,68.0,60.40019427501828
train,15.0,31.860703727314082
train,30.0,37.56569378980896
train,24.0,19.882623146452232
train,59.0,63.849282751345356
train,68.0,60.04730030841989
train,42.0,54.05344576174664
train,44.0,39.407037847884055
train,34.0,33.01996402629496
train,18.0,15.829641396193775
train,15.0,29.834970168074115
train,59.0,37.683448563751554
train,46.0,47.689818252408834
train,44.0,44.32688873343454
train,30.0,35.96997072008715
train,61.0,57.7995183920415
train,59.0,51.13289632039747
train,15.0,24.06034101691427
train,42.0,31.05630986454876
train,54.0,61.824489184277354
train,46.0,42.131675392090365
train,30.0,34.83287320804131
train,42.0,31.024657724939996
train,61.0,50.53477067579969
train,34.0,48.3272301026357
train,44.0,46.147352303672044
train,61.0,56.34735342534586
train,63.0,45.87773931249187
train,68.0,33.383416116406636
train,18.0,57.44061383521957
train,56.0,44.87344162852476
train,46.0,45.526494361309005
train,24.0,29.873963712518968
train,15.0,32.230856307717545
train,46.0,43.04970923230159
train,30.0,33.439332931588666
train,36.0,32.06882731103496
train,50.0,45.32399284116791
train,56.0,51.57852624178873
train,48.0,54.79469902800068
train,61.0,56.75876880409993
train,24.0,24.524870926397004
train,18.0,17.737185457253098
train,38.0,34.50480112704693
train,61.0,59.01537210134681
train,50.0,55.16896316511587
train,68.0,58.22120703430582
train,50.0,45.04831903586078
train,59.0,42.188517187770756
train,50.0,56.537153693731014
train,59.0,42.15234591582043
train,48.0,51.78582043307733
train,42.0,39.324949549444234
train,18.0,22.455545677395996
train,68.0,60.31075703097113
train,38.0,36.6795552464459
train,36.0,50.14641478470804
train,30.0,28.598710613075383
train,46.0,48.482903804866226
train,46.0,46.79932273022889
train,42.0,47.770829468914236
train,24.0,24.205479571393678
train,63.0,53.24756310131025
train,56.0,52.086554552688064
train,52.0,52.8529224386335
train,56.0,55.49142299817458
train,15.0,24.871291227096037
train,15.0,29.91223380317244
train,34.0,28.558835223143802
train,46.0,48.07025230904613
train,61.0,58.594170316264254
train,68.0,39.26754633197837
train,15.0,27.353041413029608
train,15.0,30.909653346134185
train,63.0,46.36030629880914
train,15.0,30.97347569570183
train,59.0,41.9038157699009
train,18.0,21.26347240544273
train,56.0,56.07888248066438
train,63.0,46.084061929379274
train,42.0,39.331291957441096
train,59.0,61.108176327177965
train,24.0,27.805606738441977
train,59.0,57.57995554212492
train,24.0,24.781168341650066
train,52.0,44.631026819814835
train,59.0,31.44782613486114
train,15.0,28.437382756114886
train,59.0,63.769331484293204
train,59.0,63.294484202945895
train,50.0,49.341980891637675
train,30.0,39.191152955531415
train,50.0,50.27592820291532
train,18.0,16.417775046788787
train,48.0,54.378004312626494
train,24.0,44.05070743057773
train,56.0,47.08881571053135
train,68.0,60.45131185455487
train,50.0,48.380017975760644
train,56.0,44.77928248244113
train,63.0,48.76338956215272
train,15.0,26.34341115811673
train,18.0,55.66765421519336
train,63.0,51.51390271186693
train,46.0,51.481217240173756
train,36.0,45.31745085361805
train,50.0,47.589112515286295
train,15.0,29.216378982685995
train,54.0,63.02682653388945
train,46.0,47.742239263943056
train,36.0,13.827435382682179
train,50.0,50.13061582111735
train,48.0,56.31759667410874
train,56.0,54.953955406592826
train,44.0,40.44516941495626
train,54.0,62.621886593741166
train,50.0,52.031363572425306
train,40.0,42.85633169775037
train,44.0,45.911205778173304
train,61.0,55.12964233967163
train,30.0,41.78075008405502
train,46.0,47.60794227340408
train,56.0,51.121336889798606
train,63.0,51.733461262828556
train,54.0,58.89907233705256
train,34.0,45.67621502639892
train,34.0,45.13505822651817
train,18.0,19.38306617910947
train,46.0,51.63935503474929
train,63.0,47.2251271054479
train,42.0,36.66204782103639
train,34.0,34.50723816464465
train,46.0,47.689273752172795
train,68.0,60.643081287726396
train,50.0,51.89798767137876
train,61.0,57.590389859780935
train,68.0,58.221686557521515
train,38.0,29.477385906961608
train,36.0,38.53293955355418
train,42.0,36.99757778875282
train,24.0,21.309344827707196
train,15.0,33.86689546772964
train,48.0,54.99171111512366
train,50.0,55.56936748211758
train,63.0,49.77149524319956
train,50.0,52.06383906660814
train,34.0,47.434848980845466
train,52.0,42.78081650644682
train,30.0,35.71804812497347
train,59.0,56.44856450998381
train,34.0,33.20560873090714
train,63.0,49.00757600386264
train,61.0,57.14129050039127
train,48.0,52.962361707017756
train,63.0,50.1644232388268
train,59.0,50.641384416081344
train,56.0,48.37161266660274
train,61.0,58.115068691530404
train,24.0,26.85866751898142
train,61.0,59.07835606714715
train,50.0,49.210796317528406
train,63.0,52.80734510442459
train,56.0,52.6737175408842
train,48.0,52.60788791564551
train,68.0,43.29313828583285
train,68.0,44.88440775695871
train,46.0,51.174727855745694
train,54.0,62.71751830788649
train,24.0,25.88450660392664
train,68.0,43.71437517391188
train,68.0,58.599187412507334
train,68.0,58.838766686363705
train,34.0,32.92350486337531
train,18.0,23.198498271962524
train,50.0,50.49873210429623
train,42.0,43.82650507140766
train,61.0,41.687974604879464
train,38.0,34.43691131527885
train,59.0,54.237289786711216
train,44.0,46.5036779021465
train,24.0,25.901128469093894
train,15.0,26.334655612054032
train,56.0,54.886920537961124
train,46.0,51.19299800878561
train,50.0,51.078418007624855
train,52.0,55.197341954615034
train,40.0,44.20906928434501
train,24.0,27.675859435594326
train,34.0,35.18181281489038
train,24.0,48.81742280191821
train,48.0,53.130369175081356
train,63.0,50.22404976158273
train,30.0,38.48322188657952
train,50.0,51.983900217234826
train,44.0,45.514364737710224
train,48.0,53.25737949330287
train,34.0,35.00152599422373
train,34.0,35.296842467761174
train,24.0,26.988757153200865
train,24.0,25.738924017712687
train,24.0,19.44096032213684
train,63.0,50.49974488744368
train,30.0,42.41650945932982
train,52.0,53.0383902526529
train,18.0,20.51726516079925
train,50.0,49.12862026525096
train,68.0,59.659345999384115
train,54.0,62.04008042670338
train,68.0,34.88973003773317
train,59.0,57.91498412773862
train,46.0,51.251139734869746
train,48.0,55.85942127491529
train,34.0,34.87070070172459
train,50.0,55.76114923573634
train,59.0,37.023454663219724
train,46.0,45.10031092161879
train,18.0,14.87492046990484
train,38.0,34.1887919127555
train,50.0,49.021415680741086
train,48.0,50.515138341156025
train,40.0,44.58476774561775
train,42.0,23.731524832193557
train,30.0,43.21578962844222
train,24.0,22.65987713989261
train,18.0,25.085119421626626
train,46.0,42.363966470335924
train,50.0,45.14549110712279
train,61.0,57.44906166198746
train,63.0,49.26892583901998
train,46.0,42.09696911399122
train,30.0,33.53674600166473
train,50.0,41.03324099972314
train,15.0,31.71475889411717
train,61.0,59.69398583342455
train,44.0,45.03899580540528
train,38.0,35.72171165121959
train,50.0,56.76247768270003
train,50.0,45.901458475996215
train,54.0,58.5506486457746
train,38.0,37.780142873091805
train,18.0,45.39300460804412
train,50.0,42.936464605147826
train,42.0,43.208374809441395
train,44.0,45.36097105303311
train,61.0,54.718150636197436
train,50.0,53.35465659665046
train,68.0,59.295649151916635
train,48.0,47.19848120719404
train,36.0,23.24898643491732
train,18.0,15.455443735739106
train,34.0,49.65662817068237
train,24.0,28.014540955091285
train,46.0,49.39683795596213
train,30.0,36.001910108184056
train,68.0,58.994769492220584
train,44.0,41.46966271110522
train,56.0,56.350747770931854
train,24.0,22.04259424367763
train,42.0,40.1841956742145
train,59.0,60.740870773248574
train,38.0,36.40031972258645
train,38.0,35.8049823012613
train,63.0,49.4036798867369
train,61.0,57.21603512679553
train,61.0,56.28424659814049
train,61.0,46.6015259081358
train,44.0,39.88552931001222
train,30.0,46.675541019544696
train,68.0,58.0203106882598
train,59.0,52.15324397252612
train,56.0,52.127232030388356
train,52.0,57.44935060660673
train,61.0,58.250911044481676
train,18.0,19.342310876933404
train,52.0,52.259110779087294
train,52.0,55.423199099003064
train,59.0,31.77809443110245
train,40.0,43.54635839773826
train,52.0,54.43652641235909
train,56.0,48.03440373525421
train,48.0,51.1545300274377
train,24.0,24.673806108954494
train,56.0,53.84674161709238
train,18.0,17.244784326870256
train,54.0,46.285124004864535
train,46.0,49.944199321201495
train,38.0,36.90819016588673
train,52.0,57.58777693491801
train,56.0,54.6863172411797
train,50.0,51.267644577013385
train,34.0,46.27761543589307
train,34.0,36.447053986532055
train,59.0,50.0109360011073
train,44.0,48.75940583308016
train,48.0,53.81255352138402
train,68.0,59.490422771568944
train,63.0,47.77547325662286
train,30.0,38.327616325260045
train,48.0,48.949539071464116
train,42.0,25.24360507159301
train,68.0,60.48685387522274
train,30.0,35.346272219305206
train,42.0,35.59839446343122
train,48.0,54.96177928528534
train,24.0,21.012361501617537
train,59.0,50.58129737190527
train,59.0,60.24550115090382
train,18.0,15.369256047899636
train,15.0,34.0368562659004
train,18.0,18.813851984676116
train,61.0,59.0821584120646
train,42.0,36.913567411245445
train,36.0,41.89072281014471
train,52.0,49.5612954863417
train,63.0,53.59391753594416
train,38.0,35.85992737024715
train,44.0,43.9386591960007
train,38.0,35.84468713277656
train,24.0,22.574562810377557
train,15.0,20.28442588049421
train,63.0,53.48679364232288
train,24.0,24.230327766232847
train,42.0,39.98886165914028
train,30.0,35.392740958446126
train,63.0,50.49779853150243
train,18.0,16.961918868527707
train,63.0,47.7912358270186
train,15.0,28.378505399956
train,36.0,48.94049467603057
train,68.0,61.294182538033155
train,52.0,47.826766021026486
train,36.0,40.10852989658699
train,15.0,34.403865123627085
train,59.0,59.85870386603828
train,59.0,56.71893198444971
train,59.0,38.8001807589943
train,46.0,47.93282845460375
train,61.0,60.32990593219407
train,50.0,51.357738362481705
train,59.0,62.38133297643915
train,24.0,24.608609154096197
train,36.0,38.63729328231362
train,24.0,23.78119792425239
train,38.0,35.54703104651015
train,68.0,55.09326195369309
train,18.0,21.47914910036186
train,68.0,57.97176973572253
train,42.0,34.03641656647899
train,44.0,42.74948986027914
train,52.0,51.669332515253416
train,46.0,52.1984889132429
train,18.0,24.319763078509713
train,34.0,41.883708710207245
train,48.0,54.78088850119539
train,46.0,49.088978515019015
train,54.0,55.4206992491407
train,52.0,56.52644692659976
train,18.0,14.473007858146161
train,24.0,26.467391037845346
train,52.0,49.04508433680363
train,63.0,48.06957859144437
train,42.0,43.877488796104714
train,59.0,57.396048769653056
train,50.0,51.76459456437196
train,15.0,23.906696232425208
train,30.0,36.484157147943
train,50.0,58.659450516381476
train,44.0,39.41764118095765
train,18.0,22.160727823426303
train,50.0,52.01071270584869
train,50.0,52.915068871157494
train,30.0,47.625355787450424
train,52.0,54.29063641175439
train,59.0,59.6087794822241
train,15.0,50.27406440452343
train,59.0,45.14199086405299
train,50.0,44.29124200003193
train,30.0,37.05238792436744
train,38.0,39.060548427574616
train,18.0,40.812394900708696
train,63.0,44.919019166445445
train,68.0,61.82979945849412
train,50.0,50.24983494004428
train,18.0,14.680614061761158
train,48.0,47.42570025235635
train,44.0,42.43620682098451
train,36.0,46.020205828584366
train,61.0,57.811309224674815
train,24.0,25.71889829848899
train,63.0,46.31426903865071
train,52.0,51.20435114916168
train,50.0,37.91414999059518
train,34.0,43.43241615043362
train,18.0,46.2481668311886
train,36.0,29.496410392009214
train,61.0,58.67660719412276
train,34.0,36.93524629040719
train,63.0,46.71130034065699
train,34.0,44.47003345021522
train,44.0,40.57433906723671
train,24.0,26.232809314591275
train,24.0,16.092768122886557
train,52.0,45.094897658217725
train,44.0,48.683443724081414
train,24.0,19.113911530440664
train,15.0,29.4932818972177
train,30.0,36.704958561082194
train,59.0,62.95334444164865
train,46.0,47.28008871892326
train,48.0,52.151326728476526
train,59.0,57.11070709033648
train,36.0,48.02861103377302
train,61.0,29.357232161131115
train,44.0,46.79255867156718
train,63.0,53.29622134543485
train,63.0,50.76559987802413
train,59.0,60.553168400691085
train,54.0,62.438760099353935
train,24.0,23.872126880954262
train,48.0,51.91080407651162
train,59.0,64.11117991136395
train,38.0,38.350486284486365
train,56.0,50.419352185129014
train,42.0,29.941199862995113
train,48.0,50.194476600969715
train,48.0,58.03359954097896
train,38.0,37.07474412095921
train,48.0,49.0245872875974
train,18.0,19.134466361766435
train,24.0,27.834415118278088
train,61.0,58.46100450463682
train,61.0,58.12440308911629
train,36.0,32.437761544184454
train,15.0,23.606391161782827
train,30.0,40.171520696830314
train,52.0,52.5575949423189
train,61.0,47.801671491358434
train,30.0,55.34228566097165
train,63.0,51.12457161797869
train,56.0,54.34923089982624
train,44.0,41.917494741698775
train,56.0,54.70280397427391
train,59.0,54.05248531717752
train,59.0,43.083487507279386
train,61.0,58.439397516466734
train,50.0,50.083218857941674
train,30.0,39.31165446744675
train,36.0,25.605877570962008
train,59.0,61.55299098141185
train,50.0,48.507695163651924
train,63.0,49.59254779139643
train,38.0,35.06262689973203
train,44.0,41.55677547645534
train,50.0,56.09105375107076
train,15.0,29.248568012784123
train,30.0,50.44529551700882
train,34.0,32.6812062922357
train,50.0,52.70694555432108
train,46.0,50.108900055678134
train,50.0,48.288755373618905
train,44.0,44.32517369374773
train,54.0,48.4837285040374
train,38.0,34.76140853679233
train,61.0,58.52229814254317
train,48.0,48.88478181435569
train,50.0,51.3275524199647
train,48.0,49.357310724503094
train,63.0,50.573897219516525
train,30.0,43.09712595542011
train,38.0,35.25087864235754
train,18.0,23.82208696194417
train,24.0,24.505655476028743
train,34.0,39.117240427540494
train,24.0,24.353668292598588
train,68.0,42.019320598756295
train,46.0,50.3151655628973
train,56.0,55.073357738596854
train,54.0,59.13311300550855
train,63.0,46.6374519171923
train,44.0,50.548769768215884
train,56.0,55.32695631413985
train,46.0,48.24197498111766
train,44.0,41.1623876379488
train,18.0,15.676041421555077
train,63.0,51.36513672534349
train,34.0,35.56504730277617
train,61.0,59.399934390928664
train,63.0,52.48461804993367
train,56.0,50.60814576235069
train,59.0,62.127869311918325
train,15.0,26.31673977600207
train,24.0,26.443133255170146
train,63.0,47.45102361866815
train,40.0,47.52616757184976
train,59.0,44.950330880999026
train,68.0,57.96874317181112
train,68.0,35.38684117834819
train,36.0,23.21159423743789
train,34.0,41.22425847401797
train,56.0,57.05223712057408
train,56.0,52.5307932122331
train,44.0,43.11160903694802
train,24.0,27.253999075752002
train,18.0,25.111705234762077
train,44.0,40.20750199761514
train,63.0,44.60687758270145
train,59.0,42.55117679110735
train,56.0,43.24332707924163
train,30.0,37.378233857594395
train,52.0,49.940734477525226
train,44.0,44.18966378185664
train,15.0,28.17674211939883
train,54.0,46.70729720800508
train,18.0,43.10025718214252
train,56.0,44.512496361555655
train,15.0,25.39163703071486
train,38.0,37.69126772014444
